customer,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,emailsclick,avgorder,ordfreq,paperless,refill,doorstep,favday,city
220,0,07/04/2011,12/04/2011,12/04/2011,0,0.0,0.0,0,27.98,0.0,0,0,0,Friday,BOM
221,0,19/09/2010,26/09/2010,26/09/2010,0,0.0,0.0,0,113.96,0.0,0,0,0,Tuesday,DEL
222,1,16/03/2011,14/04/2011,19/09/2013,49,10.20408163,0.020408163269999998,0,267.6,0.032620922,0,0,0,Thursday,BOM
223,1,17/02/2011,17/02/2011,17/02/2011,45,2.222222222,0.02222222222,0,24.22,0.0,0,0,0,Thursday,DEL
224,1,07/03/2011,07/03/2011,15/01/2014,43,55.81395349,0.11627906980000001,1,151.39,0.031578947,1,0,0,Friday,BOM
225,1,01/12/2010,19/12/2010,16/01/2014,49,24.48979592,0.2040816327,1,222.53,0.048042705,0,0,1,Friday,DEL
226,1,03/09/2010,16/02/2011,29/08/2012,45,13.33333333,0.04444444444,0,56.34,0.125,1,0,0,Thursday,DEL
227,1,13/09/2010,14/06/2011,13/01/2014,40,95.0,0.6,1,54.08,0.032838983,0,0,0,Tuesday,DEL
228,0,27/03/2011,30/03/2011,30/03/2011,0,0.0,0.0,0,124.49,0.0,0,0,0,Thursday,DEL
229,0,18/06/2009,08/07/2010,08/07/2010,0,0.0,0.0,0,40.04,0.0,0,0,0,Thursday,DEL
230,0,03/06/2010,26/09/2010,31/05/2012,0,0.0,0.0,0,70.71,0.137030995,1,0,0,Monday,DEL
231,1,02/05/2011,09/05/2011,13/10/2013,42,33.33333333,0.07142857142999999,1,94.99,0.009009009,0,0,0,Wednesday,DEL
232,0,18/08/2010,18/08/2010,18/08/2010,0,0.0,0.0,0,28.05,0.0,0,0,0,Thursday,DEL
233,0,09/02/2010,09/02/2010,12/12/2011,0,0.0,0.0,0,163.06,0.01490313,1,0,0,Tuesday,DEL
234,1,27/01/2011,07/03/2011,17/01/2013,37,51.35135135,0.0,0,59.09,0.090909091,0,0,0,Monday,BOM
235,1,07/12/2010,10/12/2010,10/12/2010,45,0.0,0.0,0,52.49,0.0,0,0,0,Tuesday,DEL
236,0,11/03/2011,06/05/2011,31/08/2011,0,0.0,0.0,0,77.01,0.111111111,1,0,0,Friday,BOM
237,1,24/03/2010,30/09/2013,06/01/2014,39,20.51282051,0.10256410259999998,1,38.04,0.091836735,1,0,0,Wednesday,DEL
238,1,18/01/2010,21/03/2011,03/11/2013,36,94.44444444,0.36111111110000005,1,62.29,0.050104384,1,0,0,Monday,DEL
239,1,17/02/2010,21/07/2011,21/07/2011,44,4.545454545,0.02272727273,0,55.17,0.0,0,0,0,Thursday,DEL
240,1,18/08/2010,08/02/2011,03/09/2012,46,17.39130435,0.0,0,77.39,0.013961606,0,0,0,Wednesday,DEL
241,1,01/03/2010,18/08/2010,22/12/2010,46,6.52173913,0.0,0,129.75,0.087301587,0,0,0,Friday,DEL
242,0,27/10/2010,27/10/2010,27/10/2010,0,0.0,0.0,0,55.83,0.0,0,0,0,Thursday,DEL
243,0,03/07/2009,30/04/2010,24/09/2010,0,0.0,0.0,0,30.48,0.040816327,0,0,0,Friday,DEL
244,0,23/06/2010,23/06/2010,23/06/2010,0,0.0,0.0,0,11.85,0.0,0,0,0,Wednesday,DEL
245,0,07/05/2010,11/05/2010,11/05/2010,0,0.0,0.0,0,74.48,0.0,0,0,0,Thursday,DEL
246,0,10/05/2011,17/06/2011,17/06/2011,0,0.0,0.0,0,25.0,0.0,0,0,0,Friday,DEL
247,1,01/04/2009,11/03/2010,11/03/2010,47,2.127659574,0.0,0,38.44,0.0,0,0,0,Friday,DEL
248,1,18/01/2011,19/04/2011,14/02/2013,37,56.75675676,0.0,0,127.05,0.073463268,0,0,0,Tuesday,DEL
249,1,28/02/2011,07/03/2011,07/03/2011,45,6.666666667,0.0,0,33.74,0.0,0,0,0,Wednesday,DEL
250,0,02/12/2010,04/02/2011,04/02/2011,0,0.0,0.0,0,150.72,0.0,0,0,0,Friday,BOM
251,1,27/02/2010,16/03/2011,13/01/2014,65,9.230769231,0.04615384615,0,113.24,0.094777563,0,1,1,Tuesday,DEL
252,0,12/05/2010,31/03/2011,11/04/2012,0,0.0,0.0,0,148.08,0.055702918,0,0,0,Monday,DEL
253,0,05/05/2010,05/05/2010,05/05/2010,0,0.0,0.0,0,11.75,0.0,0,0,0,Thursday,DEL
254,1,27/03/2011,17/08/2011,15/01/2014,48,100.0,0.4375,1,79.84,0.068027211,1,1,0,Monday,BOM
255,1,06/03/2011,31/07/2011,14/08/2011,45,0.0,0.0,0,97.5,0.142857143,0,0,0,Monday,BOM
256,0,03/11/2010,03/11/2010,09/12/2013,0,0.0,0.0,0,58.7,0.011484099,1,0,0,Tuesday,BOM
257,0,04/06/2009,04/06/2009,04/06/2009,0,0.0,0.0,0,27.3,0.0,0,0,0,Thursday,DEL
258,1,17/12/2009,28/12/2009,28/12/2009,16,0.0,0.0,0,27.59,0.0,0,0,0,Tuesday,DEL
259,1,12/09/2010,06/11/2012,13/01/2014,45,15.55555556,0.02222222222,0,102.96,0.069284065,1,0,0,Wednesday,DEL
260,1,07/05/2010,20/05/2010,20/05/2010,16,0.0,0.0,0,51.19,0.0,0,0,0,Thursday,DEL
261,0,28/07/2009,25/02/2010,11/11/2011,0,0.0,0.0,0,71.47,0.041666667,0,0,0,Friday,DEL
262,0,28/02/2011,01/03/2011,01/03/2011,0,0.0,0.0,0,50.56,0.0,0,0,0,Wednesday,BOM
263,1,17/06/2010,23/09/2010,05/01/2014,40,75.0,0.175,1,107.77,0.086666667,1,0,0,Friday,DEL
264,1,03/04/2011,21/04/2011,20/06/2011,45,2.222222222,0.0,0,72.44,0.05,0,0,0,Monday,BOM
265,0,28/10/2009,04/11/2009,18/11/2009,0,0.0,0.0,0,40.64,0.142857143,0,0,0,Thursday,DEL
266,0,06/11/2010,31/03/2011,30/05/2013,0,0.0,0.0,0,148.35,0.064475348,1,0,0,Monday,DEL
267,0,18/11/2010,22/01/2011,11/11/2012,0,0.0,0.0,0,64.2,0.007587253,0,0,0,Wednesday,DEL
268,1,21/04/2010,09/05/2010,05/11/2013,49,4.081632653,0.020408163269999998,0,81.08,0.011755486,0,0,0,Monday,DEL
269,1,30/11/2010,08/12/2010,08/12/2010,16,0.0,0.0,0,15.21,0.0,0,0,0,Thursday,BOM
270,0,16/11/2010,16/11/2010,16/11/2010,0,0.0,0.0,0,4.49,0.0,0,0,0,Monday,BOM
271,0,03/12/2009,08/03/2011,27/09/2011,0,0.0,0.0,0,43.8,0.014778325,0,0,0,Friday,DEL
272,1,06/02/2010,06/03/2011,04/11/2012,43,30.23255814,0.04651162791,0,74.38,0.009852217,0,0,0,Monday,DEL
273,0,11/11/2009,11/11/2009,11/11/2009,0,0.0,0.0,0,55.69,0.0,0,0,0,Friday,DEL
274,0,20/10/2010,26/10/2010,16/10/2013,0,0.0,0.0,0,71.65,0.011970534,0,0,0,Thursday,DEL
275,1,07/03/2011,13/03/2011,06/11/2013,48,16.66666667,0.0,0,70.13,0.009287926,0,0,0,Monday,DEL
276,0,30/11/2009,30/11/2009,30/11/2009,0,0.0,0.0,0,29.59,0.0,0,0,0,Monday,DEL
277,0,03/05/2011,08/05/2011,02/02/2013,0,0.0,0.0,0,46.69,0.017295597,0,0,0,Wednesday,BOM
278,1,18/04/2010,04/03/2011,01/02/2012,18,0.0,0.0,0,67.82,0.02994012,0,0,0,Friday,DEL
279,1,02/05/2011,19/05/2012,04/01/2014,44,59.09090909,0.2954545455,1,57.22,0.033613445,1,0,0,Tuesday,DEL
280,1,10/09/2009,08/04/2010,19/01/2014,53,15.09433962,0.03773584906,0,119.3,0.075253256,0,0,0,Monday,DEL
281,1,04/04/2011,12/07/2011,12/07/2011,44,4.545454545,0.0,0,55.93,0.0,0,0,0,Friday,DEL
282,1,04/12/2009,18/12/2012,18/12/2012,45,0.0,0.0,0,72.81,0.0,0,0,0,Wednesday,DEL
283,0,13/11/2010,11/12/2010,11/12/2010,0,0.0,0.0,0,48.47,0.0,0,0,0,Monday,DEL
284,1,06/12/2010,28/12/2010,28/12/2010,16,0.0,0.0,0,148.13,0.0,0,0,0,Tuesday,BOM
285,0,23/03/2010,23/03/2010,18/04/2010,0,0.0,0.0,0,70.84,0.076923077,0,0,0,Tuesday,DEL
286,1,11/09/2010,12/11/2010,31/01/2012,46,15.2173913,0.1304347826,1,111.22,0.017977528,1,0,0,Friday,BOM
287,0,11/10/2010,15/03/2011,04/05/2012,0,0.0,0.0,0,27.57,0.043269231,1,0,0,Friday,DEL
288,0,01/02/2011,17/03/2011,10/09/2013,0,0.0,0.0,0,26.32,0.012114537,0,0,0,Thursday,BOM
289,0,24/06/2009,27/09/2010,23/06/2011,0,0.0,0.0,0,79.75,0.018587361,0,0,0,Monday,DEL
290,0,17/04/2010,17/04/2010,17/04/2010,0,0.0,0.0,0,72.54,0.0,0,0,0,Monday,DEL
291,0,04/01/2010,04/01/2010,24/10/2011,0,0.0,0.0,0,64.82,0.027355623,0,0,0,Friday,DEL
292,1,10/05/2010,17/05/2010,29/08/2010,18,0.0,0.0,0,43.61,0.038461538,0,0,0,Tuesday,DEL
293,1,14/11/2010,24/03/2011,29/12/2013,52,17.30769231,0.03846153846,0,71.13,0.033630069,0,0,0,Thursday,BOM
294,1,26/02/2011,16/05/2011,12/06/2011,36,16.66666667,0.05555555556,0,56.77,0.074074074,0,0,0,Tuesday,BOM
295,1,26/03/2011,13/04/2011,25/05/2011,47,0.0,0.0,0,70.79,0.095238095,0,0,0,Wednesday,BOM
296,1,02/05/2011,17/05/2011,20/06/2011,16,0.0,0.0,0,40.94,0.088235294,0,0,0,Tuesday,DEL
297,1,06/03/2011,13/04/2011,11/08/2011,46,17.39130435,0.0652173913,0,82.32,0.041666667,0,0,0,Friday,BOM
298,0,10/09/2010,18/07/2011,23/07/2012,0,0.0,0.0,0,72.2,0.005390836,0,0,0,Wednesday,DEL
299,1,18/02/2011,29/05/2012,19/06/2013,44,40.90909091,0.04545454545,0,89.79,0.015544041,0,0,0,Thursday,DEL
300,0,03/01/2010,28/03/2010,19/04/2010,0,0.0,0.0,0,28.62,0.090909091,0,0,0,Monday,DEL
301,0,31/08/2010,04/11/2010,04/11/2010,0,0.0,0.0,0,91.63,0.0,0,0,0,Thursday,DEL
302,0,01/09/2009,01/09/2009,29/01/2010,0,0.0,0.0,0,52.38,0.013333333,0,0,0,Thursday,DEL
303,1,07/12/2010,25/02/2011,30/04/2012,45,13.33333333,0.02222222222,0,34.95,0.095348837,1,0,0,Tuesday,DEL
304,0,30/08/2010,15/12/2012,18/12/2013,3,0.0,0.0,0,99.89,0.008152174,0,0,0,Wednesday,DEL
305,0,11/09/2009,17/12/2009,17/12/2009,0,0.0,0.0,0,121.61,0.0,0,0,0,Friday,DEL
306,1,31/08/2010,03/11/2010,03/11/2010,47,0.0,0.0,0,125.92,0.0,0,0,0,Thursday,DEL
307,0,14/09/2010,16/09/2010,16/09/2010,0,0.0,0.0,0,14.96,0.0,0,0,0,Thursday,DEL
308,1,08/05/2011,08/05/2011,08/05/2011,42,16.66666667,0.07142857142999999,1,50.8,0.0,1,0,0,Friday,BOM
309,0,05/08/2009,16/09/2009,05/07/2010,0,0.0,0.0,0,129.44,0.150684932,0,0,0,Tuesday,DEL
310,1,08/11/2010,16/01/2011,17/11/2013,53,16.98113208,0.01886792453,0,67.59,0.055984556,0,0,0,Monday,DEL
311,1,28/08/2008,20/04/2009,19/01/2014,87,24.13793103,0.0,0,223.44,0.132564841,1,1,1,Monday,DEL
312,1,22/10/2009,28/06/2010,02/04/2012,47,6.382978723,0.04255319149,0,81.71,0.007763975,0,0,0,Monday,DEL
313,1,03/02/2010,29/12/2010,09/01/2014,44,77.27272727,0.06818181818,0,185.46,0.077687444,1,0,1,Monday,DEL
314,1,25/04/2011,02/05/2011,20/11/2013,51,9.803921569,0.0,0,115.79,0.009646302,0,0,0,Tuesday,BOM
315,1,13/02/2010,05/04/2010,30/08/2010,41,31.70731707,0.0243902439,0,20.82,0.054421769,0,0,0,Monday,DEL
316,1,23/09/2010,07/10/2010,04/11/2013,41,63.41463415,0.09756097561,1,33.07,0.006227758,0,0,0,Friday,DEL
317,1,09/02/2010,13/04/2010,27/04/2010,18,0.0,0.0,0,52.06,0.357142857,0,0,0,Wednesday,DEL
318,1,01/09/2010,14/02/2012,14/02/2012,16,0.0,0.0,0,98.3,0.0,0,0,0,Wednesday,DEL
319,1,05/08/2010,23/08/2010,19/01/2014,49,65.30612245,0.0,0,59.31,0.047389558,1,0,0,Tuesday,BOM
320,1,14/08/2008,14/08/2008,14/08/2008,41,34.14634146,0.0487804878,0,19.68,0.0,0,0,0,Thursday,DEL
321,1,03/05/2010,17/10/2010,02/01/2014,37,72.97297297,0.08108108107999999,1,106.23,0.05200341,1,0,0,Monday,DEL
322,1,06/11/2010,11/11/2010,28/04/2013,45,8.888888889,0.02222222222,0,55.26,0.014460512,0,0,0,Friday,DEL
323,0,28/08/2010,15/04/2013,17/06/2013,0,0.0,0.0,0,73.72,0.095238095,0,0,0,Tuesday,DEL
324,1,17/06/2010,08/03/2011,22/09/2013,40,35.0,0.1,1,62.32,0.032292788,0,0,0,Wednesday,DEL
325,0,13/12/2008,13/12/2008,13/12/2008,0,0.0,0.0,0,11.25,0.0,0,0,0,Wednesday,DEL
326,0,10/01/2010,07/09/2010,21/03/2012,0,0.0,0.0,0,59.25,0.017825312,0,0,0,Monday,DEL
327,1,29/01/2011,21/03/2011,20/05/2011,18,0.0,0.0,0,48.22,0.25,0,0,0,Friday,DEL
328,1,19/04/2011,27/09/2011,09/04/2012,29,100.0,0.0,0,50.35,0.015384615,1,0,0,Tuesday,DEL
329,1,30/09/2010,12/10/2011,03/11/2013,40,57.5,0.075,1,90.62,0.009296149,1,0,0,Wednesday,DEL
330,1,30/08/2010,31/08/2010,31/08/2010,43,11.62790698,0.0,0,83.03,0.0,0,0,0,Tuesday,BOM
331,0,03/11/2009,04/11/2009,04/11/2009,0,0.0,0.0,0,91.1,0.0,0,0,0,Wednesday,DEL
332,1,06/10/2010,07/10/2010,07/10/2010,37,64.86486486,0.08108108107999999,1,144.31,0.0,0,0,0,Thursday,DEL
333,1,24/06/2010,08/02/2011,28/10/2013,38,52.63157895,0.2105263158,1,73.52,0.027190332,0,0,0,Tuesday,DEL
334,1,22/03/2011,06/04/2011,18/04/2012,46,10.86956522,0.021739130430000003,0,52.86,0.034391534,0,0,0,Wednesday,BOM
335,0,06/01/2011,08/03/2011,08/03/2011,0,0.0,0.0,0,44.53,0.0,0,0,0,Wednesday,BOM
336,1,07/09/2010,13/12/2010,10/06/2013,49,8.163265306,0.040816326529999995,0,40.34,0.081318681,1,0,0,Tuesday,DEL
337,1,29/07/2010,17/02/2013,19/01/2014,52,82.69230769,0.09615384615,1,153.76,0.145833333,1,1,0,Monday,MAA
338,1,22/02/2011,05/07/2011,15/11/2012,44,9.090909091,0.02272727273,0,84.37,0.006012024,0,0,0,Thursday,BOM
339,0,20/11/2010,07/12/2010,27/11/2012,0,0.0,0.0,0,113.27,0.006934813,0,0,0,Tuesday,BOM
340,1,08/01/2011,12/01/2011,02/11/2011,38,39.47368421,0.0,0,58.94,0.010204082,0,0,0,Wednesday,DEL
341,1,09/11/2010,20/10/2013,11/11/2013,33,42.42424242,0.2727272727,1,70.92,0.136363636,0,0,0,Tuesday,MAA
342,0,08/10/2010,08/10/2010,08/10/2010,0,0.0,0.0,0,31.64,0.0,0,0,0,Thursday,BOM
343,1,06/02/2011,05/03/2011,26/08/2011,40,32.5,0.0,0,126.37,0.011494253,0,0,0,Friday,BOM
344,1,28/02/2011,01/07/2012,19/01/2014,60,36.66666667,0.01666666667,0,112.45,0.088183422,1,0,0,Monday,BOM
345,0,15/11/2010,04/11/2011,04/11/2011,0,0.0,0.0,0,66.7,0.0,0,0,0,Friday,BOM
346,0,04/12/2010,06/12/2010,06/12/2010,0,0.0,0.0,0,79.47,0.0,0,0,0,Monday,BOM
347,0,29/04/2010,05/05/2011,29/05/2012,0,0.0,0.0,0,97.24,0.105128205,0,0,0,Wednesday,DEL
348,1,25/10/2010,12/12/2010,11/07/2011,48,4.166666667,0.020833333330000002,0,51.34,0.018957346,0,0,0,Wednesday,BOM
349,0,11/03/2010,23/03/2010,23/03/2010,0,0.0,0.0,0,10.59,0.0,0,0,0,Friday,DEL
350,0,28/09/2010,16/05/2011,15/05/2013,1,0.0,0.0,0,71.37,0.020547945,1,0,0,Monday,DEL
351,1,03/07/2010,24/12/2012,22/12/2013,45,35.55555556,0.1333333333,1,98.47,0.008264463,0,0,0,Thursday,DEL
352,1,05/08/2010,17/05/2011,15/03/2013,35,71.42857143,0.0,0,69.88,0.025449102,1,0,0,Friday,BOM
353,1,03/08/2010,01/03/2011,19/11/2013,49,44.89795918,0.1836734694,1,59.24,0.114688129,1,0,0,Wednesday,DEL
354,0,05/09/2010,07/03/2011,07/03/2011,0,0.0,0.0,0,102.65,0.0,0,0,0,Tuesday,DEL
355,0,30/09/2010,03/09/2012,03/09/2012,0,0.0,0.0,0,23.7,0.0,0,0,0,Tuesday,DEL
356,0,24/02/2010,22/04/2010,22/04/2010,0,0.0,0.0,0,26.94,0.0,0,0,0,Thursday,DEL
357,1,12/07/2010,23/08/2011,04/12/2013,36,91.66666667,0.25,1,92.48,0.027577938,1,0,0,Tuesday,DEL
358,1,03/05/2010,03/05/2010,03/05/2010,16,0.0,0.0,0,25.52,0.0,0,0,0,Friday,DEL
359,1,24/11/2009,29/11/2009,29/11/2009,16,0.0,0.0,0,15.48,0.0,0,0,0,Monday,DEL
360,1,03/04/2011,18/04/2011,19/01/2014,46,80.43478261,0.152173913,1,80.94,0.138033764,1,0,0,Tuesday,DEL
361,1,17/06/2009,11/09/2012,05/11/2013,44,18.18181818,0.04545454545,0,62.94,0.014285714,0,0,0,Tuesday,DEL
362,0,04/01/2011,24/02/2011,29/08/2011,0,0.0,0.0,0,91.45,0.112903226,0,0,0,Tuesday,DEL
363,0,31/08/2010,31/08/2010,01/10/2013,0,0.0,0.0,0,36.31,0.00621118,0,0,0,Wednesday,DEL
364,1,11/11/2009,11/10/2013,11/10/2013,36,0.0,0.0,0,40.02,0.0,0,1,0,Monday,DEL
365,1,24/11/2010,09/04/2012,09/04/2012,40,10.0,0.025,0,52.28,0.0,0,0,0,Tuesday,BOM
366,0,03/04/2011,06/04/2011,17/11/2011,0,0.0,0.0,0,57.52,0.106666667,1,0,0,Thursday,DEL
367,1,08/12/2010,08/09/2013,08/09/2013,37,8.108108108,0.027027027029999998,0,40.02,0.0,0,0,0,Tuesday,BOM
368,1,23/09/2010,23/01/2011,22/11/2013,50,30.0,0.08,1,77.21,0.022243714,0,0,0,Tuesday,DEL
369,1,17/09/2009,17/09/2009,17/09/2009,43,9.302325581,0.0,0,25.54,0.0,0,0,0,Thursday,DEL
370,1,04/12/2009,04/12/2009,04/12/2009,16,0.0,0.0,0,10.84,0.0,0,0,0,Monday,DEL
371,1,10/02/2011,21/02/2011,16/11/2012,47,4.255319149,0.02127659574,0,143.94,0.014195584,0,0,0,Tuesday,BOM
372,0,09/01/2010,27/01/2010,21/04/2011,0,0.0,0.0,0,105.61,0.006681514,0,0,0,Thursday,DEL
373,1,22/07/2009,07/07/2010,16/01/2014,44,52.27272727,0.1590909091,1,48.95,0.134212568,1,0,0,Thursday,DEL
374,1,15/11/2009,14/01/2011,31/03/2013,44,6.818181818,0.06818181818,0,62.95,0.002478315,0,0,0,Monday,DEL
375,1,09/11/2010,26/09/2013,26/09/2013,43,6.976744186,0.0,0,63.36,0.0,0,0,0,Friday,BOM
376,1,18/04/2011,11/05/2011,24/11/2013,48,18.75,0.0,0,122.32,0.090517241,0,0,0,Friday,DEL
377,0,10/12/2010,07/02/2011,29/03/2012,0,0.0,0.0,0,50.11,0.03125,0,0,0,Tuesday,DEL
378,0,24/06/2010,24/06/2010,24/06/2010,0,0.0,0.0,0,64.25,0.0,0,0,0,Thursday,DEL
379,0,05/01/2010,16/01/2010,06/04/2010,0,0.0,0.0,0,100.9,0.0875,0,0,0,Tuesday,DEL
380,1,09/02/2010,09/02/2010,09/02/2010,16,0.0,0.0,0,30.6,0.0,0,0,0,Wednesday,DEL
381,1,24/08/2010,14/09/2010,01/03/2012,41,39.02439024,0.0,0,41.39,0.011235955,1,0,0,Wednesday,DEL
382,0,04/02/2010,04/02/2010,04/02/2010,0,0.0,0.0,0,53.17,0.0,0,0,0,Friday,DEL
383,1,28/04/2010,04/11/2010,04/11/2010,43,6.976744186,0.0,0,143.08,0.0,0,0,0,Thursday,DEL
384,1,16/11/2009,15/02/2010,15/02/2010,16,0.0,0.0,0,49.66,0.0,0,0,0,Monday,DEL
385,0,12/04/2011,20/04/2011,20/04/2011,0,0.0,0.0,0,34.14,0.0,0,0,0,Thursday,BOM
386,1,26/05/2010,26/05/2010,19/01/2011,46,6.52173913,0.0652173913,0,56.98,0.025210084,0,0,0,Tuesday,DEL
387,0,29/09/2009,03/03/2011,08/10/2012,0,0.0,0.0,0,51.73,0.075213675,0,0,0,Tuesday,DEL
388,0,16/06/2010,23/03/2011,20/11/2011,18,44.44444444,0.0,0,126.18,0.082644628,1,0,0,Thursday,DEL
389,1,06/05/2010,06/05/2010,29/10/2013,39,71.79487179,0.10256410259999998,1,81.23,0.044025157,1,0,0,Tuesday,DEL
390,1,29/09/2010,29/09/2010,11/12/2013,53,7.547169811,0.0,0,81.32,0.011976048,0,0,0,Friday,BOM
391,0,06/02/2009,10/02/2009,10/02/2009,0,0.0,0.0,0,31.92,0.0,0,0,0,Tuesday,DEL
392,1,16/11/2009,03/02/2010,16/11/2010,18,0.0,0.0,0,247.34,0.115384615,0,0,0,Wednesday,DEL
393,1,10/04/2009,10/04/2009,14/05/2009,16,0.0,0.0,0,13.0,0.058823529,0,0,0,Friday,DEL
394,1,06/01/2011,06/01/2011,06/01/2011,16,0.0,0.0,0,58.46,0.0,0,0,0,Thursday,BOM
395,1,24/08/2009,24/01/2010,08/01/2014,51,9.803921569,0.07843137255,1,59.07,0.056055363,0,0,0,Monday,DEL
396,1,22/01/2011,24/01/2013,18/08/2013,38,52.63157895,0.02631578947,0,121.99,0.009708738,0,0,0,Thursday,BOM
397,1,27/08/2010,11/09/2010,25/09/2010,47,0.0,0.0,0,59.12,0.357142857,0,0,0,Monday,DEL
398,1,30/08/2010,31/08/2010,31/08/2010,44,6.818181818,0.0,0,92.64,0.0,0,0,0,Tuesday,DEL
399,1,07/07/2010,23/08/2010,26/11/2012,47,0.0,0.0,0,64.18,0.015738499,0,0,0,Monday,DEL
400,1,28/12/2010,20/04/2011,10/09/2012,44,11.36363636,0.02272727273,0,115.62,0.043222004,0,0,0,Wednesday,DEL
401,0,17/11/2009,21/04/2010,05/06/2012,0,0.0,0.0,0,77.14,0.00257732,1,0,0,Thursday,DEL
402,1,02/02/2011,19/04/2011,20/08/2011,18,0.0,0.0,0,132.15,0.06504065,0,0,0,Tuesday,DEL
403,0,06/03/2011,06/03/2011,06/03/2011,0,0.0,0.0,0,97.81,0.0,0,0,0,Monday,BOM
404,1,26/08/2010,23/05/2011,05/11/2013,44,34.09090909,0.02272727273,0,85.14,0.013377926,0,0,0,Thursday,DEL
405,1,19/05/2010,08/07/2010,26/12/2011,37,48.64864865,0.027027027029999998,0,75.56,0.029850746,0,0,0,Friday,DEL
406,1,15/11/2009,28/12/2009,08/07/2013,41,29.26829268,0.07317073170999999,1,27.57,0.052018634,1,0,0,Monday,MAA
407,1,02/03/2010,02/03/2010,02/03/2010,43,18.60465116,0.0,0,68.47,0.0,0,0,0,Thursday,DEL
408,1,31/12/2010,11/09/2011,11/09/2011,44,4.545454545,0.0,0,52.77,0.0,0,0,0,Monday,DEL
409,1,09/02/2011,24/02/2011,05/05/2011,45,0.0,0.0,0,71.37,0.042857143,0,0,0,Friday,DEL
410,1,16/04/2011,14/11/2011,14/11/2011,46,6.52173913,0.0,0,62.41,0.0,0,0,0,Tuesday,DEL
411,1,09/01/2011,26/01/2011,15/05/2012,47,4.255319149,0.02127659574,0,57.27,0.082105263,0,0,0,Monday,DEL
412,1,12/04/2010,12/04/2010,28/01/2012,45,0.0,0.0,0,45.1,0.004573171,0,0,0,Wednesday,DEL
413,1,08/02/2011,27/02/2011,06/01/2013,39,51.28205128,0.025641025640000002,0,94.88,0.098674521,0,0,0,Monday,BOM
414,0,25/09/2008,21/10/2008,07/12/2011,12,8.333333333,0.08333333333000001,1,132.52,0.007880911,0,0,0,Monday,DEL
415,1,29/01/2011,21/05/2011,21/05/2011,43,4.651162791,0.02325581395,0,52.23,0.0,0,0,0,Tuesday,DEL
416,1,25/08/2010,30/08/2010,16/11/2011,16,0.0,0.0,0,105.81,0.004514673,0,0,0,Tuesday,BOM
417,1,27/09/2010,08/12/2011,02/10/2012,47,0.0,0.0,0,91.04,0.023411371,0,0,0,Thursday,DEL
418,1,10/03/2011,01/04/2011,14/01/2014,59,10.16949153,0.0,0,72.72,0.031403337,1,0,0,Friday,DEL
419,1,08/01/2011,08/01/2011,16/01/2011,16,0.0,0.0,0,84.04,0.25,0,0,0,Monday,DEL
420,0,25/01/2011,07/06/2011,15/07/2012,0,0.0,0.0,0,69.95,0.022277228,0,0,0,Tuesday,DEL
421,1,26/04/2010,26/04/2010,26/04/2010,43,16.27906977,0.02325581395,0,50.91,0.0,0,0,0,Monday,DEL
422,1,03/11/2010,03/11/2010,08/06/2011,39,0.0,0.0,0,28.98,0.00921659,0,0,0,Wednesday,BOM
423,0,21/04/2011,21/04/2011,01/06/2012,27,3.703703704,0.0,0,68.66,0.081081081,0,0,0,Friday,DEL
424,0,05/10/2010,02/01/2011,10/11/2013,16,18.75,0.0,0,103.12,0.084372004,1,0,0,Monday,DEL
425,1,30/01/2011,31/01/2011,28/09/2013,43,32.55813953,0.11627906980000001,1,54.57,0.012358393,0,0,0,Monday,BOM
426,1,28/02/2011,15/06/2012,18/04/2013,48,0.0,0.0,0,47.64,0.035830619,0,0,0,Friday,BOM
427,1,13/08/2010,29/12/2010,12/01/2014,58,13.79310345,0.0,0,139.77,0.082882883,1,0,0,Monday,DEL
428,0,06/12/2009,21/02/2010,21/02/2010,0,0.0,0.0,0,26.58,0.0,0,0,0,Monday,DEL
429,0,11/11/2009,29/11/2009,29/11/2009,0,0.0,0.0,0,28.15,0.0,0,0,0,Monday,DEL
430,1,19/07/2009,03/09/2009,07/10/2010,36,72.22222222,0.02777777778,0,22.82,0.035087719,0,0,0,Friday,DEL
431,1,06/08/2010,04/10/2010,22/04/2012,44,9.090909091,0.0,0,102.35,0.008833922,0,0,0,Tuesday,BOM
432,1,08/02/2011,08/02/2011,08/02/2011,45,2.222222222,0.0,0,22.14,0.0,0,0,0,Wednesday,DEL
433,0,23/03/2010,16/05/2010,25/05/2010,0,0.0,0.0,0,28.62,0.222222222,0,0,0,Wednesday,DEL
434,1,17/01/2011,10/03/2011,21/03/2011,45,6.666666667,0.02222222222,0,126.96,0.909090909,0,0,0,Tuesday,BOM
435,1,06/10/2010,08/12/2010,18/12/2013,50,4.0,0.0,0,38.77,0.019891501,0,0,0,Wednesday,DEL
436,1,20/02/2011,21/10/2011,13/05/2013,47,25.53191489,0.0,0,60.74,0.059649123,0,0,0,Tuesday,DEL
437,1,30/01/2010,17/05/2010,19/01/2014,52,80.76923077,0.2692307692,1,76.06,0.137751303,1,1,0,Monday,DEL
438,0,04/05/2010,13/07/2010,17/11/2010,0,0.0,0.0,0,43.47,0.015748031,0,0,0,Wednesday,DEL
439,1,28/07/2010,30/07/2010,30/07/2010,43,4.651162791,0.0,0,27.37,0.0,0,0,0,Monday,BOM
